what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1310422390927
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1310422391117
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1310422391605
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310422391635
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310422391694
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.edit.text.openLocalFile",1310422391702
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422400459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422416748
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422420193
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422434979
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310422435254
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310422435282
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.edit.text.openLocalFile",1310422435289
