0.117810  5.536184 -84.521815 91.336301 0.794825 
0.117810  5.564110 -81.947017 93.656393 0.794759 
0.039270  5.578072 -80.662864 94.820713 0.265243 
0.039270  5.605998 -77.992247 97.031705 0.265177 
0.117810  5.619960 -76.608412 98.076197 0.794626 
0.117810  5.647885 -73.848680 100.172548 0.794559 
0.039270  5.661848 -72.471340 101.225510 0.265043 
0.039270  5.689773 -69.625262 103.205136 0.264977 
0.117810  5.703736 -68.159013 104.130050 0.794426 
0.117810  5.731661 -65.233618 105.988044 0.794359 
0.039270  5.745624 -63.772848 106.922183 0.264844 
0.039270  5.773549 -60.769646 108.653376 0.264778 
0.117810  5.787512 -59.229847 109.448923 0.794233 
0.117810  5.815437 -56.156257 111.049043 0.794174 
0.039270  5.829400 -54.620743 111.854467 0.264648 
0.039270  5.857325 -51.481479 113.325069 0.264583 
0.117810  5.871288 -49.880485 113.988992 0.794054 
0.117810  5.899213 -46.683303 115.326465 0.793995 
0.039270  5.913176 -45.085329 116.000732 0.264453 
0.039270  5.941101 -41.833541 117.203652 0.264388 
0.117810  5.955063 -40.182696 117.731233 0.793876 
0.117810  5.982989 -36.884216 118.796679 0.793816 
0.039270  5.996951 -35.235097 119.335006 0.264257 
0.039270  6.024877 -31.893558 120.261046 0.264185 
0.117810  6.038839 -30.204696 120.645614 0.793662 
0.117810  6.066764 -26.829023 121.425436 0.793546 
0.039270  6.080727 -25.140504 121.821011 0.263946 
0.039270  6.108652 -21.733457 122.459028 0.263826 
0.117810  6.122615 -20.017856 122.700985 0.793315 
0.117810  6.150540 -16.587792 123.195677 0.793199 
0.039270  6.164503 -14.871472 123.448616 0.263587 
0.039270  6.192428 -11.422006 123.799378 0.263467 
0.117810  6.206391 -9.691823 123.896954 0.792968 
0.117810  6.234316 -6.231417 124.102963 0.792853 
0.039270  6.248279 -4.499322 124.211453 0.263228 
0.196350  -0.006981 -1.033500 124.147554 1.317348 
0.274889  0.006981 0.695846 124.017170 1.833831 
0.274889  0.034907 4.153418 123.930908 1.833769 
0.196350  0.048869 5.888445 123.975384 1.317207 
0.196350  0.076794 9.343279 123.744070 1.317142 
0.274889  0.090757 11.055502 123.468835 1.833643 
0.274889  0.118682 14.494754 123.093361 1.833581 
0.196350  0.132645 16.228121 122.992373 1.317012 
0.196350  0.160570 19.652634 122.472569 1.316948 
0.274889  0.174533 21.336385 122.054928 1.833456 
0.274889  0.202458 24.733304 121.392774 1.833393 
0.196350  0.216421 26.452732 121.146985 1.316818 
0.196350  0.244346 29.822889 120.342241 1.316753 
0.274889  0.258309 31.466342 119.785075 1.833268 
0.274889  0.286234 34.794663 118.842718 1.833289 
0.196350  0.300197 36.486642 118.454934 1.316753 
0.196350  0.328122 39.775972 117.373023 1.316783 
0.274889  0.342085 41.366312 116.681244 1.833354 
0.274889  0.370010 44.604737 115.463557 1.833387 
0.196350  0.383972 46.258584 114.935436 1.316842 
0.196350  0.411898 49.446916 113.581593 1.316872 
0.274889  0.425860 50.974265 112.758951 1.833453 
0.274889  0.453786 54.100506 111.274068 1.833486 
0.196350  0.467748 55.704729 110.609233 1.316931 
0.196350  0.495674 58.769547 108.992910 1.316961 
0.274889  0.509636 60.223286 108.045096 1.833551 
0.274889  0.537561 63.215283 106.306147 1.833610 
0.196350  0.551524 64.758835 105.511887 1.317079 
0.196350  0.579449 67.678737 103.649831 1.317167 
0.274889  0.593412 69.048914 102.585997 1.833779 
0.274889  0.621337 71.885761 100.605063 1.833863 
0.196350  0.635300 73.357528 99.684370 1.317344 
0.196350  0.663225 76.111878 97.584117 1.317433 
0.274889  0.677188 77.388645 96.409032 1.834032 
0.274889  0.705113 80.050286 94.197273 1.834117 
0.196350  0.719076 81.439934 93.156580 1.317610 
0.196350  0.747001 84.009382 90.832818 1.317698 
0.274889  0.760964 85.183764 89.554706 1.834286 
0.274889  0.788889 87.652008 87.128274 1.834385 
0.196350  0.802851 88.951739 85.977702 1.317945 
0.196350  0.830777 91.322407 83.452099 1.318144 
0.274889  0.844739 92.388077 82.082660 1.834784 
0.274889  0.872665 94.648722 79.462539 1.834983 
0.196350  0.886627 95.847514 78.207442 1.318543 
0.196350  0.914553 97.998586 75.492288 1.318742 
0.274889  0.928515 98.946097 74.038255 1.835382 
0.274889  0.956440 100.979557 71.238228 1.835582 
0.196350  0.970403 102.069072 69.887303 1.319141 
0.196350  0.998328 103.985390 67.001744 1.319340 
0.274889  1.012291 104.808161 65.473209 1.835981 
0.274889  1.040216 106.600251 62.512815 1.836180 
0.196350  1.054179 107.574412 61.076369 1.319730 
0.196350  1.082104 109.249189 58.043487 1.319894 
0.274889  1.096067 109.944593 56.452715 1.836508 
0.274889  1.123992 111.489281 53.355647 1.836666 
0.196350  1.137955 112.341374 51.843795 1.320223 
0.196350  1.165880 113.756324 48.681934 1.320387 
0.274889  1.179843 114.316167 47.038601 1.836983 
0.274889  1.207768 115.596120 43.823666 1.837142 
0.196350  1.221730 116.318509 42.246406 1.320715 
0.196350  1.249656 117.463795 38.977644 1.320879 
0.274889  1.263618 117.884135 37.293398 1.837459 
0.274889  1.291544 118.890456 33.983043 1.837618 
0.196350  1.305506 119.478147 32.351341 1.321208 
0.196350  1.333432 120.351015 28.997980 1.321396 
0.274889  1.347394 120.631942 27.284128 1.837975 
0.274889  1.375319 121.363551 23.900990 1.838162 
0.196350  1.389282 121.815586 22.225690 1.321780 
0.196350  1.417207 122.405442 18.812031 1.321971 
0.274889  1.431170 122.541958 17.080943 1.838537 
0.274889  1.459095 122.987836 13.649477 1.838725 
0.196350  1.473058 123.298055 11.942876 1.322355 
0.196350  1.500983 123.600120 8.492861 1.322546 
0.274889  1.514946 123.591283 6.756796 1.839100 
0.274889  1.542871 123.748389 3.301081 1.839287 
0.196350  1.556834 123.914657 1.575164 1.322930 
0.196350  1.584759 123.928009 -1.888686 1.323083 
0.274889  1.598722 123.775021 -3.619190 1.839585 
0.274889  1.626647 123.644545 -7.078227 1.839696 
0.196350  1.640609 123.666885 -8.813007 1.323310 
0.196350  1.668535 123.391514 -12.266520 1.323423 
0.274889  1.682497 123.094374 -13.977428 1.839917 
0.274889  1.710423 122.675113 -17.412339 1.840028 
0.196350  1.724385 122.552324 -19.142301 1.323650 
0.196350  1.752311 121.989152 -22.559456 1.323764 
0.274889  1.766273 121.549992 -24.238908 1.840249 
0.274889  1.794198 120.845018 -27.625369 1.840359 
0.196350  1.808161 120.577986 -29.338493 1.323991 
0.196350  1.836086 119.730798 -32.695582 1.324086 
0.274889  1.850049 119.151531 -34.333370 1.840489 
0.274889  1.877974 118.163503 -37.650645 1.840453 
0.196350  1.891937 117.752939 -39.336336 1.324018 
0.196350  1.919862 116.625959 -42.612147 1.323984 
0.274889  1.933825 115.911961 -44.195106 1.840381 
0.274889  1.961750 114.650263 -47.417079 1.840345 
0.196350  1.975713 114.100258 -49.062122 1.323916 
0.196350  2.003638 112.703570 -52.231148 1.323882 
0.274889  2.017601 111.859887 -53.748201 1.840273 
0.274889  2.045526 110.333454 -56.852307 1.840236 
0.196350  2.059489 109.647912 -58.445170 1.323814 
0.196350  2.087414 107.991397 -61.485217 1.323780 
0.274889  2.101376 107.022671 -62.925596 1.840141 
0.274889  2.129302 105.236721 -65.890019 1.840012 
0.196350  2.143264 104.417733 -67.419377 1.323539 
0.196350  2.171190 102.507476 -70.309096 1.323406 
0.274889  2.185152 101.420593 -71.662780 1.839753 
0.274889  2.213077 99.393338 -74.466731 1.839624 
0.196350  2.227040 98.449245 -75.922192 1.323140 
0.196350  2.254965 96.304379 -78.641305 1.323007 
0.274889  2.268928 95.108294 -79.898957 1.839366 
0.274889  2.296853 92.853933 -82.522907 1.839236 
0.196350  2.310816 91.791450 -83.894170 1.322742 
0.196350  2.338741 89.426996 -86.423739 1.322609 
0.274889  2.352704 88.130188 -87.576457 1.838978 
0.274889  2.380629 85.659725 -89.998522 1.838711 
0.196350  2.394592 84.483499 -91.273951 1.322132 
0.196350  2.422517 81.910498 -93.592238 1.321845 
0.274889  2.436480 80.519406 -94.629987 1.838137 
0.274889  2.464405 77.854344 -96.836196 1.837851 
0.196350  2.478368 76.575337 -98.008825 1.321272 
0.196350  2.506293 73.817434 -100.103603 1.320985 
0.274889  2.520255 72.344719 -101.021054 1.837277 
0.274889  2.548181 69.504351 -102.996509 1.836991 
0.196350  2.562143 68.131642 -104.058046 1.320412 
0.196350  2.590069 65.208084 -105.914694 1.320125 
0.274889  2.604031 63.663986 -106.705494 1.836417 
0.274889  2.631957 60.666830 -108.433045 1.836152 
0.196350  2.645919 59.208436 -109.372864 1.319589 
0.196350  2.673844 56.136920 -110.971753 1.319339 
0.274889  2.687807 54.530683 -111.627272 1.835665 
0.274889  2.715732 51.397872 -113.094731 1.835421 
0.196350  2.729695 49.865381 -113.909412 1.318840 
0.196350  2.757620 46.670356 -115.245831 1.318590 
0.274889  2.771583 45.014864 -115.764644 1.834934 
0.274889  2.799508 41.769755 -116.964958 1.834690 
0.196350  2.813471 40.174014 -117.648707 1.318090 
0.196350  2.841396 36.877876 -118.713240 1.317840 
0.274889  2.855359 35.184740 -119.091687 1.834203 
0.274889  2.883284 31.850175 -120.015661 1.833953 
0.196350  2.897247 30.202753 -120.560703 1.317309 
0.196350  2.925172 26.829379 -121.339929 1.317008 
0.274889  2.939134 25.110925 -121.572436 1.833358 
0.274889  2.967060 21.710718 -122.209165 1.833061 
0.196350  2.981022 20.022972 -122.614456 1.316406 
0.196350  3.008948 16.595121 -123.108761 1.316105 
0.274889  3.022910 14.862878 -123.196684 1.832467 
0.274889  3.050836 11.420336 -123.546723 1.832170 
0.196350  3.064798 9.703971 -123.809412 1.315502 
0.196350  3.092723 6.245921 -124.015212 1.315201 
0.274889  3.106686 4.511919 -123.957897 1.831575 
0.274889  3.134611 1.051305 -124.018708 1.831278 
0.196350  3.148574 -0.680973 -124.136368 1.314616 
0.196350  3.176499 -4.141878 -124.049976 1.314384 
0.274889  3.190462 -5.863826 -123.846704 1.830801 
0.274889  3.218387 -9.315202 -123.615628 1.830570 
0.196350  3.232350 -11.050989 -123.587340 1.313920 
0.196350  3.260275 -14.493680 -123.211442 1.313688 
0.274889  3.274238 -16.193152 -122.864697 1.830110 
0.274889  3.302163 -19.614237 -122.345420 1.829879 
0.196350  3.316126 -21.342153 -122.171873 1.313224 
0.196350  3.344051 -24.742469 -121.509009 1.312992 
0.274889  3.358013 -26.407406 -121.021202 1.829419 
0.274889  3.385939 -29.774311 -120.217243 1.829188 
0.196350  3.399901 -31.482120 -119.899637 1.312528 
0.196350  3.427827 -34.813873 -118.956334 1.312397 
0.274889  3.441789 -36.431376 -118.331939 1.828888 
0.274889  3.469715 -39.717606 -117.251127 1.828775 
0.196350  3.483677 -41.391940 -116.792819 1.312162 
0.196350  3.511602 -44.633586 -115.573957 1.312045 
0.274889  3.525565 -46.193875 -114.816085 1.828548 
0.274889  3.553490 -49.378976 -113.463700 1.828435 
0.196350  3.567453 -51.009562 -112.866680 1.311810 
0.196350  3.595378 -54.138798 -111.380406 1.311692 
0.274889  3.609341 -55.630785 -110.494370 1.828208 
0.274889  3.637266 -58.692500 -108.879777 1.828094 
0.196350  3.651229 -60.267775 -108.148228 1.311458 
0.196350  3.679154 -63.262793 -106.407661 1.311393 
0.274889  3.693117 -64.676182 -105.402373 1.827963 
0.274889  3.721042 -67.593370 -103.542324 1.827946 
0.196350  3.735005 -69.102410 -102.684193 1.311368 
0.196350  3.762930 -71.942171 -100.701479 1.311356 
0.274889  3.776893 -73.266891 -99.581115 1.827911 
0.274889  3.804818 -76.018692 -97.483106 1.827894 
0.196350  3.818780 -77.450615 -96.501732 1.311331 
0.196350  3.846706 -80.115090 -94.287884 1.311318 
0.274889  3.860668 -81.341737 -93.060366 1.827860 
0.274889  3.888594 -83.908913 -90.738990 1.827842 
0.196350  3.902556 -85.253765 -89.641162 1.311293 
0.196350  3.930481 -87.724563 -87.212507 1.311299 
0.274889  3.944444 -88.846755 -85.888973 1.827899 
0.274889  3.972369 -91.215202 -83.366060 1.828027 
0.196350  3.986332 -92.465719 -82.162162 1.311556 
0.196350  4.014257 -94.728676 -79.539717 1.311684 
0.274889  4.028220 -95.736336 -78.126703 1.828284 
0.274889  4.056145 -97.885415 -75.414436 1.828413 
0.196350  4.070108 -99.030692 -74.110315 1.311941 
0.196350  4.098033 -101.066317 -71.307689 1.312070 
0.274889  4.111996 -101.952374 -69.815105 1.828670 
0.274889  4.139921 -103.867009 -66.932505 1.828798 
0.196350  4.153884 -104.899013 -65.537307 1.312327 
0.196350  4.181809 -106.693026 -62.574154 1.312455 
0.274889  4.195772 -107.452855 -61.013168 1.829051 
0.274889  4.223697 -109.125976 -57.983256 1.829163 
0.196350  4.237659 -110.040659 -56.508299 1.312693 
0.196350  4.265585 -111.586930 -53.408105 1.312811 
0.274889  4.279547 -112.215052 -51.789750 1.829388 
0.274889  4.307473 -113.628658 -48.630875 1.829500 
0.196350  4.321435 -114.416560 -47.085022 1.313047 
0.196350  4.349360 -115.697778 -43.866955 1.313164 
0.274889  4.363323 -116.188317 -42.201658 1.829725 
0.274889  4.391248 -117.332435 -38.936218 1.829837 
0.196350  4.405211 -117.988089 -37.330206 1.313400 
0.196350  4.433136 -118.995364 -34.016741 1.313517 
0.274889  4.447099 -119.344848 -32.316298 1.830061 
0.274889  4.475024 -120.216596 -28.966339 1.830243 
0.196350  4.488987 -120.738314 -27.311089 1.313859 
0.196350  4.516912 -121.470435 -23.924589 1.314055 
0.274889  4.530875 -121.679229 -22.200553 1.830625 
