0.039270  2.897247 25.686001 -102.453435 0.150879 
0.039270  2.925172 22.819885 -103.113607 0.150571 
0.117810  2.939134 21.376343 -103.389809 0.456155 
0.117810  2.967060 18.485209 -103.929353 0.455850 
0.039270  2.981022 17.036970 -104.192746 0.149953 
0.039270  3.008948 14.124573 -104.610866 0.149644 
0.117810  3.022910 12.662618 -104.765338 0.455240 
0.117810  3.050836 9.735492 -105.061140 0.454935 
0.039270  3.064798 8.269665 -105.202473 0.149026 
0.039270  3.092723 5.331613 -105.375496 0.148718 
0.117810  3.106686 3.861399 -105.407118 0.454325 
0.117810  3.134611 0.918907 -105.457019 0.454020 
0.039270  3.148574 -0.553515 -105.474710 0.148118 
0.039270  3.176499 -3.493408 -105.399149 0.147883 
0.117810  3.190462 -4.959887 -105.306565 0.453535 
0.117810  3.218387 -7.893950 -105.107952 0.453301 
0.039270  3.232350 -9.362405 -105.001784 0.147412 
0.039270  3.260275 -12.286824 -104.680276 0.147177 
0.117810  3.274238 -13.740989 -104.465207 0.452834 
0.117810  3.302163 -16.649299 -104.021567 0.452600 
0.039270  3.316126 -18.104307 -103.792783 0.146706 
0.039270  3.344051 -20.992727 -103.227485 0.146471 
0.117810  3.358013 -22.424257 -102.891416 0.452133 
0.117810  3.385939 -25.286503 -102.205739 0.451899 
0.039270  3.399901 -26.717760 -101.855922 0.146000 
0.039270  3.427827 -29.547479 -101.052723 0.145861 
0.117810  3.441789 -30.945045 -100.599087 0.451587 
0.117810  3.469715 -33.738192 -99.678418 0.451465 
0.039270  3.483677 -35.134203 -99.211176 0.145611 
0.039270  3.511602 -37.887307 -98.173927 0.145486 
0.117810  3.525565 -39.242704 -97.604622 0.451223 
0.117810  3.553490 -41.949870 -96.453062 0.451101 
0.039270  3.567453 -43.302346 -95.870432 0.145235 
0.039270  3.595378 -45.959954 -94.606006 0.145110 
0.117810  3.609341 -47.263547 -93.925016 0.450859 
0.117810  3.637266 -49.865812 -92.550528 0.450738 
0.039270  3.651229 -51.165157 -91.856587 0.144860 
0.039270  3.679154 -53.708749 -90.376586 0.144796 
0.117810  3.693117 -54.951545 -89.591428 0.450609 
0.117810  3.721042 -57.430950 -88.009162 0.450601 
0.039270  3.735005 -58.668158 -87.211633 0.144790 
0.039270  3.762930 -61.079859 -85.526378 0.144788 
0.117810  3.776893 -62.253002 -84.639640 0.450586 
0.117810  3.804818 -64.591796 -82.855062 0.450578 
0.039270  3.818780 -65.757923 -81.956806 0.144782 
0.039270  3.846706 -68.020712 -80.075193 0.144779 
0.117810  3.860668 -69.115874 -79.093148 0.450563 
0.117810  3.888594 -71.297700 -77.118663 0.450556 
0.039270  3.902556 -72.384642 -76.125897 0.144774 
0.039270  3.930481 -74.482976 -74.061911 0.144788 
0.117810  3.944444 -75.494689 -72.994037 0.450626 
0.117810  3.972369 -77.508210 -70.849100 0.450754 
0.039270  3.986332 -78.510516 -69.771524 0.145045 
0.039270  4.014257 -80.432858 -67.543694 0.145174 
0.117810  4.028220 -81.351813 -66.394685 0.451011 
0.117810  4.056145 -83.178828 -64.088760 0.451140 
0.039270  4.070108 -84.087330 -62.931284 0.145431 
0.039270  4.098033 -85.816544 -60.550383 0.145560 
0.117810  4.111996 -86.636293 -59.328296 0.451397 
0.117810  4.139921 -88.263985 -56.877554 0.451526 
0.039270  4.153884 -89.072310 -55.648296 0.145817 
0.039270  4.181809 -90.596264 -53.131020 0.145946 
0.117810  4.195772 -91.312668 -51.845133 0.451782 
0.117810  4.223697 -92.736056 -49.269589 0.451905 
0.039270  4.237659 -93.441773 -47.978697 0.146203 
0.039270  4.265585 -94.756303 -45.345446 0.146331 
0.117810  4.279547 -95.364193 -44.004845 0.452151 
0.117810  4.307473 -96.566943 -41.319657 0.452274 
0.039270  4.321435 -97.162008 -39.974708 0.146589 
0.039270  4.349360 -98.251364 -37.241319 0.146717 
0.117810  4.363323 -98.744971 -35.854511 0.452521 
0.117810  4.391248 -99.718603 -33.078723 0.452644 
0.039270  4.405211 -100.198895 -31.689064 0.146975 
0.039270  4.433136 -101.055526 -28.874631 0.147103 
0.117810  4.447099 -101.431364 -27.451443 0.452890 
0.117810  4.475024 -102.174255 -24.603637 0.453080 
0.039270  4.488987 -102.539363 -23.178630 0.147463 
0.039270  4.516912 -103.163193 -20.301963 0.147667 
0.117810  4.530875 -103.421482 -18.851979 0.453479 
0.117810  4.558800 -103.924111 -15.952833 0.453678 
0.039270  4.572763 -104.168654 -14.502905 0.148074 
0.039270  4.600688 -104.549502 -11.585142 0.148277 
0.117810  4.614651 -104.685524 -10.119006 0.454077 
0.117810  4.642576 -104.943719 -7.188980 0.454276 
0.039270  4.656538 -105.066016 -5.724421 0.148684 
0.039270  4.684464 -105.201301 -2.785932 0.148887 
0.117810  4.698426 -105.214142 -1.314029 0.454675 
0.117810  4.726352 -105.227288 1.628099 0.454878 
0.039270  4.740314 -105.227662 3.098836 0.149300 
0.039270  4.768240 -105.118740 6.040735 0.149510 
0.117810  4.782202 -105.009445 7.509772 0.455293 
0.117810  4.810127 -104.777541 10.443158 0.455500 
0.039270  4.824090 -104.654949 11.908276 0.149928 
0.039270  4.852015 -104.300463 14.829449 0.150138 
0.117810  4.865978 -104.068711 16.283707 0.455915 
0.117810  4.893903 -103.592373 19.186214 0.456122 
0.039270  4.907866 -103.347726 20.635327 0.150556 
0.039270  4.935791 -102.750257 23.515403 0.150766 
0.117810  4.949754 -102.397727 24.944593 0.456537 
0.117810  4.977679 -101.680117 27.796250 0.456737 
0.039270  4.991642 -101.314057 29.220716 0.151151 
0.039270  5.019567 -100.475650 32.042547 0.151308 
0.117810  5.033530 -100.003786 33.438079 0.457044 
0.117810  5.061455 -99.048367 36.221142 0.457197 
0.039270  5.075417 -98.564604 37.609499 0.151621 
0.039270  5.103343 -97.493434 40.350385 0.151777 
0.117810  5.117305 -96.906769 41.700837 0.457504 
0.117810  5.145231 -95.722233 44.393300 0.457657 
0.039270  5.159193 -95.124177 45.735919 0.152090 
0.039270  5.187119 -93.827871 48.376567 0.152246 
0.117810  5.201081 -93.130525 49.672593 0.457964 
0.117810  5.229006 -91.725351 52.255412 0.458117 
0.039270  5.242969 -91.015808 53.542961 0.152538 
0.039270  5.270894 -89.498073 56.064737 0.152609 
0.117810  5.284857 -88.692231 57.297295 0.458287 
0.117810  5.312782 -87.070830 59.752405 0.458362 
0.039270  5.326745 -86.254745 60.975825 0.152751 
0.039270  5.354670 -84.531750 63.361227 0.152821 
0.117810  5.368633 -83.625947 64.521605 0.458512 
0.117810  5.396558 -81.805222 66.831897 0.458587 
0.039270  5.410521 -80.889716 67.982637 0.152963 
0.039270  5.438446 -78.973592 70.214968 0.153034 
0.117810  5.452409 -77.974201 71.295048 0.458737 
0.117810  5.480334 -75.966971 73.444353 0.458812 
0.039270  5.494296 -74.958565 74.514280 0.153176 
0.039270  5.522222 -72.857787 76.574502 0.153126 
0.117810  5.536184 -71.769151 77.564686 0.458768 
0.117810  5.564110 -69.583861 79.534064 0.458701 
0.039270  5.578072 -68.486666 80.513738 0.152993 
0.039270  5.605998 -66.220281 82.390319 0.152927 
0.117810  5.619960 -65.052855 83.285764 0.458568 
0.117810  5.647885 -62.710597 85.065235 0.458501 
0.039270  5.661848 -61.535026 85.949832 0.152794 
0.039270  5.689773 -59.119729 87.630056 0.152727 
0.117810  5.703736 -57.881618 88.424543 0.458368 
0.117810  5.731661 -55.398749 90.001701 0.458302 
0.039270  5.745624 -54.153128 90.784949 0.152594 
0.039270  5.773549 -51.604251 92.253838 0.152528 
0.117810  5.787512 -50.302701 92.938506 0.458175 
0.117810  5.815437 -47.693586 94.295805 0.458116 
0.039270  5.829400 -46.385093 94.968870 0.152398 
0.039270  5.857325 -43.720509 96.216104 0.152333 
0.117810  5.871288 -42.366208 96.789473 0.457997 
0.117810  5.899213 -39.652190 97.923843 0.457937 
0.039270  5.913176 -38.291516 98.485212 0.152203 
0.039270  5.941101 -35.531435 99.505268 0.152138 
0.117810  5.955063 -34.133977 99.963261 0.457818 
0.117810  5.982989 -31.333980 100.866741 0.457758 
0.039270  5.996951 -29.930758 101.312428 0.152007 
0.039270  6.024877 -27.094520 102.097385 0.151935 
0.117810  6.038839 -25.663979 102.433813 0.457604 
0.117810  6.066764 -22.798576 103.093952 0.457489 
0.039270  6.080727 -21.362862 103.417784 0.151696 
0.039270  6.108652 -18.471131 103.957500 0.151576 
0.117810  6.122615 -17.016992 104.173098 0.457257 
0.117810  6.150540 -14.105422 104.591224 0.457142 
0.039270  6.164503 -12.647025 104.793827 0.151337 
0.039270  6.192428 -9.719293 105.089753 0.151217 
0.117810  6.206391 -8.251861 105.182940 0.456910 
0.117810  6.234316 -5.314538 105.356039 0.456795 
0.039270  6.248279 -3.843672 105.435952 0.150978 
0.196350  -0.006981 -0.902717 105.413798 0.759554 
0.274889  0.006981 0.565430 105.335821 1.057743 
0.274889  0.034907 3.501424 105.260485 1.057681 
0.196350  0.048869 4.973287 105.263538 0.759413 
0.196350  0.076794 7.906018 105.065072 0.759348 
0.274889  0.090757 9.362325 104.863917 1.057555 
0.274889  0.118682 12.282762 104.542973 1.057493 
0.196350  0.132645 13.750402 104.422731 0.759219 
0.196350  0.160570 16.657391 103.979348 0.759154 
0.274889  0.174533 18.092323 103.656942 1.057368 
0.274889  0.202458 20.976809 103.092541 1.057305 
0.196350  0.216421 22.429831 102.849800 0.759024 
0.196350  0.244346 25.290675 102.164515 0.758959 
0.274889  0.258309 26.694150 101.723071 1.057180 
0.274889  0.286234 29.520015 100.921002 1.057201 
0.196350  0.300197 30.946778 100.558549 0.758960 
0.196350  0.328122 33.738577 99.638296 0.758989 
0.274889  0.342085 35.099464 99.081914 1.057266 
0.274889  0.370010 37.848935 98.046068 1.057299 
0.196350  0.383972 39.240632 97.565374 0.759048 
0.196350  0.411898 41.946687 96.414261 0.759078 
0.274889  0.425860 43.256735 95.745735 1.057365 
0.274889  0.453786 45.910935 94.482976 1.057398 
0.196350  0.467748 47.257898 93.887339 0.759137 
0.196350  0.495674 49.859095 92.513391 0.759167 
0.274889  0.509636 51.109190 91.737335 1.057463 
0.274889  0.537561 53.649405 90.259222 1.057522 
0.196350  0.551524 54.942373 89.555453 0.759285 
0.196350  0.579449 57.420577 87.973708 0.759374 
0.274889  0.593412 58.602181 87.098080 1.057691 
0.274889  0.621337 61.010657 85.414871 1.057775 
0.196350  0.635300 62.240290 84.605320 0.759551 
0.196350  0.663225 64.577948 82.821355 0.759639 
0.274889  0.677188 65.682552 81.849596 1.057944 
0.274889  0.705113 67.942238 79.970363 1.058029 
0.196350  0.719076 69.099901 79.060684 0.759816 
0.196350  0.747001 71.280584 77.086968 0.759905 
0.274889  0.760964 72.300421 76.025875 1.058198 
0.274889  0.788889 74.395945 73.964438 1.058297 
0.196350  0.802851 75.475481 72.963819 0.760151 
0.196350  0.830777 77.488024 70.819579 0.760350 
0.274889  0.844739 78.417864 69.679316 1.058696 
0.274889  0.872665 80.337625 67.454113 1.058895 
0.196350  0.886627 81.329543 66.366867 0.760749 
0.196350  0.914553 83.155658 64.061707 0.760948 
0.274889  0.928515 83.986992 62.847411 1.059294 
0.274889  0.956440 85.713821 60.469426 1.059494 
0.196350  0.970403 86.611222 59.303091 0.761347 
0.196350  0.998328 88.238041 56.853263 0.761546 
0.274889  1.012291 88.965092 55.573362 1.059893 
0.274889  1.040216 90.486941 53.059187 1.060092 
0.196350  1.054179 91.285108 51.822759 0.761936 
0.196350  1.082104 92.707863 49.248305 0.762100 
0.274889  1.096067 93.328689 47.913305 1.060420 
0.274889  1.123992 94.641423 45.283505 1.060578 
0.196350  1.137955 95.334875 43.985696 0.762429 
0.196350  1.165880 96.537048 41.301744 0.762593 
0.274889  1.179843 97.043976 39.919526 1.060895 
0.274889  1.207768 98.131889 37.189630 1.061054 
0.196350  1.221730 98.714112 35.838920 0.762921 
0.196350  1.249656 99.687349 33.064212 0.763086 
0.274889  1.263618 100.076816 31.644576 1.061371 
0.274889  1.291544 100.932352 28.833646 1.061530 
0.196350  1.305506 101.399324 27.439428 0.763414 
0.196350  1.333432 102.142090 24.592786 0.763602 
0.274889  1.347394 102.414394 23.145199 1.061887 
0.274889  1.375319 103.037540 20.272334 1.062074 
0.196350  1.389282 103.389150 18.843804 0.763986 
0.196350  1.417207 103.891763 15.945956 0.764178 
0.274889  1.431170 104.041964 14.480939 1.062449 
0.274889  1.459095 104.422459 11.567032 1.062637 
0.196350  1.473058 104.653254 10.114740 0.764561 
0.196350  1.500983 104.911544 7.186026 0.764753 
0.274889  1.514946 104.938608 5.713954 1.063012 
0.274889  1.542871 105.073869 2.779454 1.063199 
0.196350  1.556834 105.182271 1.313599 0.765136 
0.196350  1.584759 105.195623 -1.627115 0.765289 
0.274889  1.598722 105.100500 -3.097556 1.063497 
0.274889  1.626647 104.991871 -6.035378 1.063608 
0.196350  1.640609 104.978308 -7.506184 0.765516 
0.196350  1.668535 104.746713 -10.438377 0.765629 
0.274889  1.682497 104.528996 -11.894995 1.063829 
0.274889  1.710423 104.175120 -14.812329 1.063940 
0.196350  1.724385 104.038644 -16.276237 0.765857 
0.196350  1.752311 103.562717 -19.177564 0.765970 
0.274889  1.766273 103.223979 -20.610263 1.064161 
0.274889  1.794198 102.627466 -23.486451 1.064271 
0.196350  1.808161 102.369062 -24.933293 0.766197 
0.196350  1.836086 101.651972 -27.783681 0.766292 
0.274889  1.850049 101.193429 -29.183967 1.064401 
0.274889  1.877974 100.356180 -32.001835 1.064365 
0.196350  1.891937 99.976495 -33.422898 0.766224 
0.196350  1.919862 99.021558 -36.204672 0.766190 
0.274889  1.933825 98.447732 -37.561064 1.064293 
0.274889  1.961750 97.378074 -40.297999 1.064257 
0.196350  1.975713 96.880984 -41.681925 0.766122 
0.196350  2.003638 95.697075 -44.373043 0.766088 
0.274889  2.017601 95.012032 -45.676053 1.064185 
0.274889  2.045526 93.717553 -48.312891 1.064149 
0.196350  2.059489 93.106589 -49.649982 0.766020 
0.196350  2.087414 91.702097 -52.231602 0.765986 
0.274889  2.101376 90.909356 -53.471979 1.064053 
0.274889  2.129302 89.393656 -55.990166 1.063924 
0.196350  2.143264 88.670377 -57.270906 0.765745 
0.196350  2.171190 87.049629 -59.724878 0.765612 
0.274889  2.185152 86.154850 -60.893987 1.063665 
0.274889  2.213077 84.434226 -63.275896 1.063536 
0.196350  2.227040 83.606322 -64.491605 0.765346 
0.196350  2.254965 81.786400 -66.800740 0.765214 
0.274889  2.268928 80.797201 -67.890526 1.063278 
0.274889  2.296853 78.883712 -70.119572 1.063148 
0.196350  2.310816 77.957072 -71.261645 0.764948 
0.196350  2.338741 75.950729 -73.409865 0.764815 
0.274889  2.352704 74.874128 -74.412616 1.062890 
0.274889  2.380629 72.776387 -76.469686 1.062623 
0.196350  2.394592 71.754705 -77.528096 0.764338 
0.196350  2.422517 69.570470 -79.496337 0.764051 
0.274889  2.436480 68.411362 -80.403073 1.062049 
0.274889  2.464405 66.148256 -82.276756 1.061763 
0.196350  2.478368 65.041411 -83.246059 0.763478 
0.196350  2.506293 62.700202 -85.024550 0.763191 
0.274889  2.520255 61.469605 -85.830869 1.061189 
0.274889  2.548181 59.057623 -87.508589 1.060903 
0.196350  2.562143 57.873472 -88.381930 0.762618 
0.196350  2.590069 55.391627 -89.958258 0.762332 
0.274889  2.604031 54.098097 -90.658576 1.060329 
0.274889  2.631957 51.552739 -92.125281 1.060064 
0.196350  2.645919 50.297989 -92.893343 0.761795 
0.196350  2.673844 47.690078 -94.249865 0.761545 
0.274889  2.687807 46.341118 -94.836178 1.059577 
0.274889  2.715732 43.680330 -96.081520 1.059333 
0.196350  2.729695 42.365158 -96.742078 0.761046 
0.196350  2.757620 39.652393 -97.875773 0.760796 
0.274889  2.771583 38.259067 -98.347152 1.058846 
0.274889  2.799508 35.502913 -99.365626 1.058602 
0.196350  2.813471 34.136624 -99.913978 0.760296 
0.196350  2.841396 31.338018 -100.816853 0.760047 
0.274889  2.855359 29.910098 -101.169969 1.058115 
0.274889  2.883284 27.077989 -101.953656 1.057865 
0.196350  2.897247 25.670545 -102.382975 0.759515 
0.196350  2.925172 22.806485 -103.042743 0.759214 
0.274889  2.939134 21.354418 -103.272205 1.057270 
0.274889  2.967060 18.466662 -103.811178 1.056973 
0.196350  2.981022 17.027717 -104.121237 0.758612 
0.196350  3.008948 14.117408 -104.539118 0.758311 
0.274889  3.022910 12.650873 -104.646298 1.056379 
0.274889  3.050836 9.727165 -104.941804 1.056082 
0.196350  3.064798 8.266697 -105.130414 0.757709 
0.196350  3.092723 5.330751 -105.303366 0.757408 
0.274889  3.106686 3.859932 -105.287473 1.055487 
0.274889  3.134611 0.920876 -105.337359 1.055190 
0.196350  3.148574 -0.550184 -105.402612 0.756823 
0.196350  3.176499 -3.488068 -105.327177 0.756591 
0.274889  3.190462 -4.951222 -105.187204 1.054713 
0.274889  3.218387 -7.881955 -104.988884 1.054482 
0.196350  3.232350 -9.353055 -104.930231 0.756127 
0.196350  3.260275 -12.275476 -104.609016 0.755895 
0.274889  3.274238 -13.722358 -104.347003 1.054022 
0.274889  3.302163 -16.627367 -103.903934 1.053791 
0.196350  3.316126 -18.088984 -103.722277 0.755431 
0.196350  3.344051 -20.975430 -103.157439 0.755199 
0.274889  3.358013 -22.395772 -102.775200 1.053331 
0.274889  3.385939 -25.254769 -102.090369 1.053100 
0.196350  3.399901 -26.696552 -101.786961 0.754735 
0.196350  3.427827 -29.524422 -100.984344 0.754603 
0.274889  3.441789 -30.907021 -100.485614 1.052800 
0.274889  3.469715 -33.697093 -99.566013 1.052687 
0.196350  3.483677 -35.107522 -99.144114 0.754368 
0.196350  3.511602 -37.858842 -98.107603 0.754251 
0.274889  3.525565 -39.195550 -97.494617 1.052460 
0.274889  3.553490 -41.899740 -96.344388 1.052347 
0.196350  3.567453 -43.270375 -95.805739 0.754016 
0.196350  3.595378 -45.926264 -94.542205 0.753899 
0.274889  3.609341 -47.207577 -93.819258 1.052120 
0.274889  3.637266 -49.806984 -92.446353 1.052006 
0.196350  3.651229 -51.128105 -91.794723 0.753664 
0.196350  3.679154 -53.670074 -90.315723 0.753599 
0.274889  3.693117 -54.887175 -89.490581 1.051875 
0.274889  3.721042 -57.363900 -87.910057 1.051858 
0.196350  3.735005 -58.626366 -87.152832 0.753574 
0.196350  3.762930 -61.036554 -85.468678 0.753562 
0.274889  3.776893 -62.180748 -84.544252 1.051824 
0.274889  3.804818 -64.517022 -82.761646 1.051806 
0.196350  3.818780 -65.711692 -81.901444 0.753537 
0.196350  3.846706 -67.973070 -80.021068 0.753524 
0.274889  3.860668 -69.036233 -79.003894 1.051772 
0.274889  3.888594 -71.215718 -77.031597 1.051754 
0.196350  3.902556 -72.334289 -76.074370 0.753500 
0.196350  3.930481 -74.431320 -74.011734 0.753505 
0.274889  3.944444 -75.408191 -72.911500 1.051811 
0.274889  3.972369 -77.419529 -70.768870 1.051939 
0.196350  3.986332 -78.456311 -69.724027 0.753762 
0.196350  4.014257 -80.377441 -67.497594 0.753890 
0.274889  4.028220 -81.258974 -66.319256 1.052196 
0.274889  4.056145 -83.084017 -64.015821 1.052325 
0.196350  4.070108 -84.029618 -62.888083 0.754147 
0.196350  4.098033 -85.757752 -60.508682 0.754276 
0.274889  4.111996 -86.537762 -59.260506 1.052582 
0.274889  4.139921 -88.163709 -56.812419 1.052710 
0.196350  4.153884 -89.011497 -55.609693 0.754533 
0.196350  4.181809 -90.534511 -53.094012 0.754661 
0.274889  4.195772 -91.209117 -51.785451 1.052963 
0.274889  4.223697 -92.630920 -49.212684 1.053075 
0.196350  4.237659 -93.378147 -47.944922 0.754900 
0.196350  4.265585 -94.691806 -45.313325 0.755017 
0.274889  4.279547 -95.256134 -43.953623 1.053300 
0.274889  4.307473 -96.457549 -41.271337 1.053412 
0.196350  4.321435 -97.095920 -39.945964 0.755253 
0.196350  4.349360 -98.184559 -37.214297 0.755370 
0.274889  4.363323 -98.633164 -35.812102 1.053637 
0.274889  4.391248 -99.605722 -33.039318 1.053749 
0.196350  4.405211 -100.130813 -31.665543 0.755606 
0.196350  4.433136 -100.986885 -28.852887 0.755724 
0.274889  4.447099 -101.316598 -27.418133 1.053973 
0.274889  4.475024 -102.058612 -24.573456 1.054155 
0.196350  4.488987 -102.469658 -23.160556 0.756066 
0.196350  4.516912 -103.093014 -20.285759 0.756261 
0.274889  4.530875 -103.304338 -18.828134 1.054537 
